407030, 3.3419e+006, 0, -0.11, 10.1667, 23.4345, 6.56059, -8.42008, 7.0113
409310, 3.342e+006, -0, -0.12, 10.1667, 30.8145, 5.88162, -8.36487, 9.23195
411780, 3.3419e+006, 0, -0.1289, 10.1667, 32.1042, 3.98455, -8.03286, 9.61886
414570, 3.3417e+006, -0, -0.1003, 10.1667, 24.9411, 3.00999, -5.46835, 7.47255
417680, 3.3416e+006, 0, -0.0902, 10.1667, 24.4631, 1.45005, -6.77121, 7.32037
413930, 3.3459e+006, -0, -0.0103, 10.1667, 8.11026, 6.71283, -2.30027, 2.66692
415180, 3.346e+006, 0, -0.0198, 10.1667, 8.28406, 10.6443, -0.41887, 2.72865
416520, 3.3461e+006, -0, -0.0106, 10.1667, 8.34665, 7.37945, -1.18444, 2.79878
418140, 3.3462e+006, 0, -0.0198, 10.1667, 8.35161, 3.06525, -1.09044, 2.63895
356820, 3.3443e+006, -0, -0.05, 10.1667, 31.0001, 1.283, -0.197256, 11.5981
359360, 3.344e+006, 0, -0.05, 10.1667, 20.0498, 3.04087, -0.383704, 6.3746
361800, 3.3437e+006, -0, -0.0498, 10.1667, 16.8064, 6.37898, -4.17917, 5.06797
364180, 3.3435e+006, 0, -0.05, 10.1667, 16.2252, 8.42473, -10.9237, 4.87306
366510, 3.3434e+006, -0, -0.05, 10.1667, 16.162, 7.69872, -11.8624, 4.84906
368790, 3.3434e+006, 0, -0.05, 10.1667, 16.1083, 7.66807, -12.9895, 4.84397
370990, 3.3435e+006, -0, -0.05, 10.1667, 15.991, 9.15282, -15.4029, 4.66557
372700, 3.3436e+006, 0, -0.0506, 10.1667, 15.9933, 9.68114, -4.19792, 4.73858
373980, 3.3436e+006, -0, -0.0608, 10.1667, 15.9946, 7.97284, -3.49034, 4.76282
375200, 3.3436e+006, 0, -0.0803, 10.1667, 15.9949, 7.62019, -2.50479, 4.74142
376330, 3.3436e+006, -0, -0.0905, 10.1667, 19.3743, 9.93815, -5.7467, 5.81117
377540, 3.3437e+006, 0, -0.1003, 10.1667, 23.0158, 9.76581, -3.03555, 6.91047
378790, 3.344e+006, -0, -0.1005, 10.1667, 23.7188, 8.9039, -1.84429, 7.11753
380100, 3.3443e+006, 0, -0.1005, 10.1667, 23.859, 8.95164, -2.24247, 7.17144
381570, 3.3446e+006, -0, -0.1005, 10.1667, 23.9312, 9.07374, -2.91098, 7.20229
383100, 3.3449e+006, 0, -0.1003, 10.1667, 23.9349, 9.24679, -2.92777, 7.20469
384660, 3.3452e+006, -0, -0.0908, 10.1667, 23.9376, 8.99781, -3.72972, 7.20646
386340, 3.3454e+006, 0, -0.0903, 10.1667, 25.0099, 7.89883, -2.65584, 7.51574
388170, 3.3456e+006, -0, -0.0808, 10.1667, 17.0651, 6.53307, -6.37047, 5.15105
390050, 3.3455e+006, 0, -0.0802, 10.1667, 16.1524, 2.30396, -5.67879, 4.80495
391830, 3.3451e+006, -0, -0.0605, 10.1667, 19.352, 4.87185, 0.354374, 5.75034
393350, 3.3447e+006, 0, -0.0316, 10.1667, 14.116, 9.73798, -5.53249, 4.22293
394580, 3.3442e+006, -0, -0.0308, 10.1667, 10.8545, 9.19944, -10.3384, 3.35382
395640, 3.3438e+006, 0, -0.0398, 10.1667, 8.706, 6.35931, -14.5897, 2.81526
